(PDH-CSV 4.0) (India Standard Time)(-330),\\NCR-3M6OJM5HB98\.NET CLR Memory(StartSupv)\# Bytes in all Heaps,\\NCR-3M6OJM5HB98\Process(StartSupv)\Handle Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Private Bytes,\\NCR-3M6OJM5HB98\Process(StartSupv)\Thread Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Virtual Bytes,Byte In All Heaps ( In MB ),Private Bytes ( In MB ),Virual Bytes ( In MB )
08-07-18 14:05,11386824,3450,131112960,140,591990784,10.85932159,125.0390625,564.5664063
08-07-18 14:05,11386824,3445,131100672,139,590942208,10.85932159,125.0273438,563.5664063
08-07-18 14:06,11386824,3450,131104768,139,591728640,10.85932159,125.03125,564.3164063
08-07-18 14:06,11386824,3455,131092480,139,591728640,10.85932159,125.0195313,564.3164063
08-07-18 14:06,11386824,3461,131121152,140,591990784,10.85932159,125.046875,564.5664063
08-07-18 14:06,11386824,3459,131072000,138,589893632,10.85932159,125,562.5664063
08-07-18 14:07,11386824,3463,131076096,138,590680064,10.85932159,125.0039063,563.3164063
08-07-18 14:07,11386824,3463,131059712,137,589631488,10.85932159,124.9882813,562.3164063
08-07-18 14:07,11386824,3469,131076096,138,589893632,10.85932159,125.0039063,562.5664063
08-07-18 14:07,11386824,3466,131039232,136,587796480,10.85932159,124.96875,560.5664063
08-07-18 14:08,11386824,3472,131059712,137,589631488,10.85932159,124.9882813,562.3164063
08-07-18 14:08,11386824,3477,131051520,137,589631488,10.85932159,124.9804688,562.3164063
08-07-18 14:08,11047492,3449,131088384,139,590942208,10.53570938,125.015625,563.5664063
08-07-18 14:08,11047492,3449,131063808,138,589893632,10.53570938,124.9921875,562.5664063
08-07-18 14:09,11047492,3453,131063808,138,590680064,10.53570938,124.9921875,563.3164063
08-07-18 14:09,11047492,3451,131047424,137,589631488,10.53570938,124.9765625,562.3164063
08-07-18 14:09,11047492,3454,131063808,138,589893632,10.53570938,124.9921875,562.5664063
08-07-18 14:09,11047492,3449,131117056,137,588845056,10.53570938,125.0429688,561.5664063
08-07-18 14:10,11047492,5154,131198976,139,594382848,10.53570938,125.1210938,566.8476563
08-07-18 14:10,11047492,5153,131182592,138,594120704,10.53570938,125.1054688,566.5976563
08-07-18 14:10,11047492,5154,131231744,140,595431424,10.53570938,125.1523438,567.8476563
08-07-18 14:10,11047492,5149,131190784,138,593334272,10.53570938,125.1132813,565.8476563
08-07-18 14:11,11047492,5155,131219456,139,595169280,10.53570938,125.140625,567.5976563
08-07-18 14:11,11388424,3449,131149824,138,590680064,10.86084747,125.0742188,563.3164063
08-07-18 14:11,11388424,3450,131170304,139,590942208,10.86084747,125.09375,563.5664063
08-07-18 14:11,11388424,3444,131129344,137,589631488,10.86084747,125.0546875,562.3164063
08-07-18 14:12,11388424,3449,131170304,139,591728640,10.86084747,125.09375,564.3164063
08-07-18 14:12,11388424,3449,131145728,138,590680064,10.86084747,125.0703125,563.3164063
08-07-18 14:12,11388424,3455,131158016,139,590942208,10.86084747,125.0820313,563.5664063
08-07-18 14:12,11388424,3449,131121152,137,589631488,10.86084747,125.046875,562.3164063
08-07-18 14:13,11388424,3451,131121152,137,589631488,10.86084747,125.046875,562.3164063
08-07-18 14:13,11388424,3451,131100672,136,588582912,10.86084747,125.0273438,561.3164063
08-07-18 14:13,11388424,3457,130879488,137,588845056,10.86084747,124.8164063,561.5664063
08-07-18 14:13,11388424,3451,130842624,135,587534336,10.86084747,124.78125,560.3164063
08-07-18 14:14,11388424,3456,130998272,137,589631488,10.86084747,124.9296875,562.3164063
08-07-18 14:14,11045200,3447,131084288,138,590680064,10.53352356,125.0117188,563.3164063
08-07-18 14:14,11045200,3448,131133440,139,590942208,10.53352356,125.0585938,563.5664063
08-07-18 14:14,11045200,3442,131100672,137,589631488,10.53352356,125.0273438,562.3164063
08-07-18 14:15,11045200,5146,131244032,139,594382848,10.53352356,125.1640625,566.8476563
08-07-18 14:15,11045200,5147,131211264,137,593072128,10.53352356,125.1328125,565.5976563
08-07-18 14:15,11045200,5150,131280896,140,595431424,10.53352356,125.1992188,567.8476563
08-07-18 14:15,11045200,5144,131244032,138,594120704,10.53352356,125.1640625,566.5976563
08-07-18 14:16,11045200,5150,131268608,139,595169280,10.53352356,125.1875,567.5976563
08-07-18 14:16,11045200,5150,131272704,139,595169280,10.53352356,125.1914063,567.5976563
08-07-18 14:16,11045200,5151,131084288,140,595431424,10.53352356,125.0117188,567.8476563
08-07-18 14:16,11045200,5139,131039232,136,592023552,10.53352356,124.96875,564.5976563
08-07-18 14:17,11392004,3446,131043328,138,590680064,10.86426163,124.9726563,563.3164063
08-07-18 14:17,11392004,3451,131092480,137,589631488,10.86426163,125.0195313,562.3164063
08-07-18 14:17,11392004,3452,131170304,138,589893632,10.86426163,125.09375,562.5664063
08-07-18 14:17,11392004,3446,131129344,136,588582912,10.86426163,125.0546875,561.3164063
08-07-18 14:18,11392004,3460,131170304,138,590680064,10.86426163,125.09375,563.3164063
08-07-18 14:18,11392004,3460,131170304,138,590680064,10.86426163,125.09375,563.3164063
08-07-18 14:18,11392004,3466,131182592,139,590942208,10.86426163,125.1054688,563.5664063
08-07-18 14:18,11392004,3460,131141632,137,589631488,10.86426163,125.0664063,562.3164063
08-07-18 14:19,11392004,3465,131158016,138,590680064,10.86426163,125.0820313,563.3164063
08-07-18 14:19,11392004,3463,131141632,137,589631488,10.86426163,125.0664063,562.3164063
08-07-18 14:19,11392004,3461,131141632,137,588845056,10.86426163,125.0664063,561.5664063
08-07-18 14:19,11392004,3455,131104768,135,587534336,10.86426163,125.03125,560.3164063
08-07-18 14:20,11045988,3451,131174400,139,590942208,10.53427505,125.0976563,563.5664063
08-07-18 14:20,11045988,5145,131219456,138,594120704,10.53427505,125.140625,566.5976563
08-07-18 14:20,11045988,5147,131309568,140,595431424,10.53427505,125.2265625,567.8476563
08-07-18 14:20,11045988,5141,131272704,138,594120704,10.53427505,125.1914063,566.5976563
08-07-18 14:21,11045988,5147,131301376,139,595169280,10.53427505,125.21875,567.5976563
08-07-18 14:21,11045988,5148,131284992,138,594120704,10.53427505,125.203125,566.5976563
08-07-18 14:21,11045988,5154,131350528,139,594382848,10.53427505,125.265625,566.8476563
08-07-18 14:21,11045988,5148,131309568,137,593072128,10.53427505,125.2265625,565.5976563
08-07-18 14:22,11045988,5158,131354624,139,595169280,10.53427505,125.2695313,567.5976563
08-07-18 14:22,11045988,5163,131334144,138,594120704,10.53427505,125.25,566.5976563
08-07-18 14:22,11390528,3448,131301376,139,590942208,10.862854,125.21875,563.5664063
08-07-18 14:22,11390528,3442,131260416,137,589631488,10.862854,125.1796875,562.3164063
08-07-18 14:23,11390528,3452,131284992,138,590680064,10.862854,125.203125,563.3164063
08-07-18 14:23,11390528,3457,131260416,137,589631488,10.862854,125.1796875,562.3164063
08-07-18 14:23,11390528,3460,131268608,138,589893632,10.862854,125.1875,562.5664063
08-07-18 14:23,11390528,3454,131235840,136,588582912,10.862854,125.15625,561.3164063
08-07-18 14:24,11390528,3461,131272704,138,590680064,10.862854,125.1914063,563.3164063
08-07-18 14:24,11390528,3466,131268608,138,590680064,10.862854,125.1875,563.3164063
08-07-18 14:24,11390528,3468,131280896,139,590942208,10.862854,125.1992188,563.5664063
08-07-18 14:24,11390528,3462,131244032,137,589631488,10.862854,125.1640625,562.3164063
08-07-18 14:25,11390528,3469,131252224,137,589631488,10.862854,125.171875,562.3164063
08-07-18 14:25,11389456,3451,131260416,137,589631488,10.86183167,125.1796875,562.3164063
08-07-18 14:25,11389456,3454,131272704,138,589893632,10.86183167,125.1914063,562.5664063
08-07-18 14:25,11389456,3448,131272704,138,590680064,10.86183167,125.1914063,563.3164063
08-07-18 14:26,11389456,3455,131293184,139,591728640,10.86183167,125.2109375,564.3164063
08-07-18 14:26,11389456,3456,131293184,139,591728640,10.86183167,125.2109375,564.3164063
08-07-18 14:26,11389456,3462,131313664,140,591990784,10.86183167,125.2304688,564.5664063
08-07-18 14:26,11389456,3456,131276800,138,590680064,10.86183167,125.1953125,563.3164063
08-07-18 14:27,11389456,3466,131301376,139,591728640,10.86183167,125.21875,564.3164063
08-07-18 14:27,11389456,3469,131260416,137,589631488,10.86183167,125.1796875,562.3164063
08-07-18 14:27,11389456,3470,131276800,138,589893632,10.86183167,125.1953125,562.5664063
08-07-18 14:27,11389456,3461,131219456,135,587534336,10.86183167,125.140625,560.3164063
08-07-18 14:28,11389456,3468,131252224,137,589631488,10.86183167,125.171875,562.3164063
08-07-18 14:28,11387080,3449,131264512,138,590680064,10.85956573,125.1835938,563.3164063
08-07-18 14:28,11387080,3455,131276800,139,590942208,10.85956573,125.1953125,563.5664063
08-07-18 14:28,11387080,3449,131244032,137,589631488,10.85956573,125.1640625,562.3164063
08-07-18 14:29,11387080,3459,131260416,138,590680064,10.85956573,125.1796875,563.3164063
08-07-18 14:29,11387080,3463,131248128,137,589631488,10.85956573,125.1679688,562.3164063
08-07-18 14:29,11387080,3469,131272704,138,589893632,10.85956573,125.1914063,562.5664063
08-07-18 14:29,11387080,3463,131231744,136,588582912,10.85956573,125.1523438,561.3164063
08-07-18 14:30,11387080,3468,131272704,138,590680064,10.85956573,125.1914063,563.3164063
08-07-18 14:30,11387080,5168,131321856,138,594120704,10.85956573,125.2382813,566.5976563
08-07-18 14:30,11387080,5171,131338240,139,594382848,10.85956573,125.2539063,566.8476563
08-07-18 14:30,11387080,5165,131330048,138,594120704,10.85956573,125.2460938,566.5976563
08-07-18 14:31,11401588,3451,131309568,139,591728640,10.87340164,125.2265625,564.3164063
08-07-18 14:31,11401588,3454,130985984,138,590680064,10.87340164,124.9179688,563.3164063
08-07-18 14:31,11401588,3455,131002368,139,590942208,10.87340164,124.9335938,563.5664063
08-07-18 14:31,11401588,3449,130965504,137,589631488,10.87340164,124.8984375,562.3164063
08-07-18 14:32,11401588,3461,131002368,139,591728640,10.87340164,124.9335938,564.3164063
08-07-18 14:32,11401588,3466,131039232,138,590680064,10.87340164,124.96875,563.3164063
08-07-18 14:32,11401588,3472,131043328,139,590942208,10.87340164,124.9726563,563.5664063
08-07-18 14:32,11401588,3463,130985984,136,588582912,10.87340164,124.9179688,561.3164063
08-07-18 14:33,11401588,3468,131006464,137,589631488,10.87340164,124.9375,562.3164063
08-07-18 14:33,11401588,3470,130994176,136,588582912,10.87340164,124.9257813,561.3164063
08-07-18 14:33,11401588,3471,131006464,137,588845056,10.87340164,124.9375,561.5664063
08-07-18 14:33,11401588,3465,130973696,135,587534336,10.87340164,124.90625,560.3164063
08-07-18 14:34,11385892,3446,131076096,137,589631488,10.85843277,125.0039063,562.3164063
08-07-18 14:34,11385892,3446,131072000,137,589631488,10.85843277,125,562.3164063
08-07-18 14:34,11385892,3447,131096576,138,589893632,10.85843277,125.0234375,562.5664063
08-07-18 14:34,11385892,3441,131059712,136,588582912,10.85843277,124.9882813,561.3164063
08-07-18 14:35,11385892,3450,131096576,138,590680064,10.85843277,125.0234375,563.3164063
08-07-18 14:35,11385892,5148,131149824,138,594120704,10.85843277,125.0742188,566.5976563
08-07-18 14:35,11385892,5149,131178496,139,594382848,10.85843277,125.1015625,566.8476563
08-07-18 14:35,11385892,5143,131158016,138,594120704,10.85843277,125.0820313,566.5976563
08-07-18 14:36,11385892,5148,131182592,139,595169280,10.85843277,125.1054688,567.5976563
08-07-18 14:36,11385892,5147,131162112,138,594120704,10.85843277,125.0859375,566.5976563
08-07-18 14:36,11387144,3449,131129344,139,590942208,10.85962677,125.0546875,563.5664063
08-07-18 14:36,11387144,3443,131088384,137,589631488,10.85962677,125.015625,562.3164063
08-07-18 14:37,11387144,3453,131125248,139,591728640,10.85962677,125.0507813,564.3164063
08-07-18 14:37,11387144,3458,131223552,138,590680064,10.85962677,125.1445313,563.3164063
08-07-18 14:37,11387144,3464,131231744,139,590942208,10.85962677,125.1523438,563.5664063
08-07-18 14:37,11387144,3458,131194880,137,589631488,10.85962677,125.1171875,562.3164063
08-07-18 14:38,11387144,3468,131215360,138,590680064,10.85962677,125.1367188,563.3164063
08-07-18 14:38,11387144,3471,131203072,137,589631488,10.85962677,125.125,562.3164063
08-07-18 14:38,11387144,3474,131198976,137,588845056,10.85962677,125.1210938,561.5664063
08-07-18 14:38,11387144,3468,131166208,135,587534336,10.85962677,125.0898438,560.3164063
08-07-18 14:39,11387144,3480,131203072,137,589631488,10.85962677,125.125,562.3164063
08-07-18 14:39,11387144,3480,131194880,137,589631488,10.85962677,125.1171875,562.3164063
08-07-18 14:39,11399016,3447,131256320,139,590942208,10.87094879,125.1757813,563.5664063
08-07-18 14:39,11399016,3441,131219456,137,589631488,10.87094879,125.140625,562.3164063
08-07-18 14:40,11399016,3446,131239936,138,590680064,10.87094879,125.1601563,563.3164063
08-07-18 14:40,11399016,5144,131276800,137,593072128,10.87094879,125.1953125,565.5976563
08-07-18 14:40,11399016,5147,131301376,138,593334272,10.87094879,125.21875,565.8476563
08-07-18 14:40,11399016,5141,131301376,138,594120704,10.87094879,125.21875,566.5976563
08-07-18 14:41,11399016,5150,131350528,139,595169280,10.87094879,125.265625,567.5976563
08-07-18 14:41,11399016,5150,131350528,139,595169280,10.87094879,125.265625,567.5976563
08-07-18 14:41,11399016,5151,131366912,140,595431424,10.87094879,125.28125,567.8476563
08-07-18 14:41,11399016,5150,131026944,138,594120704,10.87094879,124.9570313,566.5976563
08-07-18 14:42,11389996,3451,131006464,139,591728640,10.86234665,124.9375,564.3164063
08-07-18 14:42,11389996,3454,131018752,137,589631488,10.86234665,124.9492188,562.3164063
08-07-18 14:42,11389996,3455,131035136,138,589893632,10.86234665,124.9648438,562.5664063
08-07-18 14:42,11389996,3449,131002368,136,588582912,10.86234665,124.9335938,561.3164063
08-07-18 14:43,11389996,3454,131104768,138,590680064,10.86234665,125.03125,563.3164063
08-07-18 14:43,11389996,3459,131104768,138,590680064,10.86234665,125.03125,563.3164063
08-07-18 14:43,11389996,3460,131129344,139,590942208,10.86234665,125.0546875,563.5664063
08-07-18 14:43,11389996,3459,131088384,137,589631488,10.86234665,125.015625,562.3164063
08-07-18 14:44,11389996,3469,131108864,138,590680064,10.86234665,125.0351563,563.3164063
08-07-18 14:44,11389996,3474,131100672,137,589631488,10.86234665,125.0273438,562.3164063
08-07-18 14:44,11389996,3472,131096576,137,588845056,10.86234665,125.0234375,561.5664063
08-07-18 14:44,11389996,3471,131059712,135,587534336,10.86234665,124.9882813,560.3164063
08-07-18 14:45,11389996,3476,131096576,137,589631488,10.86234665,125.0234375,562.3164063
08-07-18 14:45,11387040,5148,131174400,138,594120704,10.85952759,125.0976563,566.5976563
08-07-18 14:45,11387040,5149,131190784,139,594382848,10.85952759,125.1132813,566.8476563
08-07-18 14:45,11387040,5149,131170304,138,594120704,10.85952759,125.09375,566.5976563
08-07-18 14:46,11387040,5154,131194880,139,595169280,10.85952759,125.1171875,567.5976563
08-07-18 14:46,11387040,5157,131182592,138,594120704,10.85952759,125.1054688,566.5976563
08-07-18 14:46,11387040,5158,131194880,139,594382848,10.85952759,125.1171875,566.8476563
08-07-18 14:46,11387040,5152,131211264,137,593072128,10.85952759,125.1328125,565.5976563
08-07-18 14:47,11387040,5157,131252224,139,595169280,10.85952759,125.171875,567.5976563
08-07-18 14:47,11387040,5162,131293184,138,594120704,10.85952759,125.2109375,566.5976563
08-07-18 14:47,11387040,5163,131309568,139,594382848,10.85952759,125.2265625,566.8476563
08-07-18 14:47,11392540,3443,131227648,137,589631488,10.8647728,125.1484375,562.3164063
08-07-18 14:48,11392540,3448,131248128,138,590680064,10.8647728,125.1679688,563.3164063
08-07-18 14:48,11392540,3451,131231744,137,589631488,10.8647728,125.1523438,562.3164063
08-07-18 14:48,11392540,3452,131239936,138,589893632,10.8647728,125.1601563,562.5664063
08-07-18 14:48,11392540,3446,131207168,136,588582912,10.8647728,125.1289063,561.3164063
08-07-18 14:49,11392540,3453,131244032,138,590680064,10.8647728,125.1640625,563.3164063
08-07-18 14:49,11392540,3458,131239936,138,590680064,10.8647728,125.1601563,563.3164063
08-07-18 14:49,11392540,3459,131252224,139,590942208,10.8647728,125.171875,563.5664063
08-07-18 14:49,11392540,3458,131223552,137,589631488,10.8647728,125.1445313,562.3164063
08-07-18 14:50,11392540,3463,131244032,138,590680064,10.8647728,125.1640625,563.3164063
08-07-18 14:50,11396872,3450,131235840,137,589631488,10.86890411,125.15625,562.3164063
08-07-18 14:50,11396872,3451,131252224,138,589893632,10.86890411,125.171875,562.5664063
08-07-18 14:50,11396872,3447,131244032,138,590680064,10.86890411,125.1640625,563.3164063
08-07-18 14:51,11396872,3459,131268608,139,591728640,10.86890411,125.1875,564.3164063
08-07-18 14:51,11396872,3466,131256320,139,591728640,10.86890411,125.1757813,564.3164063
08-07-18 14:51,11396872,3467,131268608,140,591990784,10.86890411,125.1875,564.5664063
08-07-18 14:51,11396872,3459,131211264,137,589631488,10.86890411,125.1328125,562.3164063
08-07-18 14:52,11396872,3469,131231744,138,590680064,10.86890411,125.1523438,563.3164063
08-07-18 14:52,11396872,3469,131211264,137,589631488,10.86890411,125.1328125,562.3164063
08-07-18 14:52,11396872,3470,131227648,138,589893632,10.86890411,125.1484375,562.5664063
08-07-18 14:52,11396872,3466,131174400,135,587534336,10.86890411,125.0976563,560.3164063
08-07-18 14:53,11396872,3471,131215360,137,589631488,10.86890411,125.1367188,562.3164063
08-07-18 14:53,11395420,3447,131244032,138,590680064,10.86751938,125.1640625,563.3164063
08-07-18 14:53,11395420,3448,131260416,139,590942208,10.86751938,125.1796875,563.5664063
08-07-18 14:53,11395420,3447,131219456,137,589631488,10.86751938,125.140625,562.3164063
08-07-18 14:54,11395420,3452,131239936,138,590680064,10.86751938,125.1601563,563.3164063
08-07-18 14:54,11395420,3459,131227648,137,589631488,10.86751938,125.1484375,562.3164063
08-07-18 14:54,11395420,3460,131244032,138,589893632,10.86751938,125.1640625,562.5664063
08-07-18 14:54,11395420,3454,131207168,136,588582912,10.86751938,125.1289063,561.3164063
08-07-18 14:55,11395420,3466,131244032,138,590680064,10.86751938,125.1640625,563.3164063
08-07-18 14:55,11395420,5165,131330048,138,594120704,10.86751938,125.2460938,566.5976563
08-07-18 14:55,11395420,5166,131350528,139,594382848,10.86751938,125.265625,566.8476563
08-07-18 14:55,11395420,5166,131330048,138,594120704,10.86751938,125.2460938,566.5976563
08-07-18 14:56,11433168,3452,131301376,139,591728640,10.90351868,125.21875,564.3164063
