(PDH-CSV 4.0) (India Standard Time)(-330),\\HYD-GOLCONDA\.NET CLR Memory(NCR.APTRA.CnsmrAppActivateEnterprise)\# Bytes in all Heaps,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Handle Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Private Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Thread Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Virtual Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Working Set - Private
03-01-19 16:44,19145460,4306,315183104,189,1178677248,243646464
03-01-19 16:44,19145460,4328,330670080,190,1196519424,258981888
03-01-19 16:44,19145460,4342,330641408,189,1195995136,259063808
03-01-19 16:44,19145460,4348,330760192,189,1195208704,259252224
03-01-19 16:44,19145460,4358,330735616,188,1193897984,259272704
03-01-19 16:44,19145460,4378,330911744,190,1196519424,259366912
03-01-19 16:45,19145460,4392,330858496,189,1195995136,259354624
03-01-19 16:45,19145460,4403,330072064,190,1196519424,258527232
03-01-19 16:45,19145460,4429,314511360,189,1178673152,242831360
03-01-19 16:45,19145460,4440,314945536,190,1179197440,243232768
03-01-19 16:45,19145460,4455,315248640,190,1179197440,243531776
03-01-19 16:45,19145460,4465,315322368,190,1179197440,243679232
03-01-19 16:45,19145460,4480,315322368,190,1179197440,243683328
03-01-19 16:45,19145460,4490,315322368,190,1179197440,243847168
03-01-19 16:45,19145460,4502,315006976,186,1173954560,243716096
03-01-19 16:45,19145460,4512,315080704,187,1175265280,243740672
03-01-19 16:45,19145460,4527,315080704,187,1175265280,243744768
03-01-19 16:45,19145460,4554,332103680,188,1193930752,260513792
03-01-19 16:46,19227100,4216,332308480,188,1193930752,260694016
03-01-19 16:46,19227100,4226,332546048,188,1193930752,260947968
03-01-19 16:46,19227100,4236,332775424,187,1192620032,261206016
03-01-19 16:46,19227100,4217,332689408,186,1187106816,261177344
03-01-19 16:46,19227100,4261,332775424,187,1192620032,261234688
03-01-19 16:46,19227100,4277,332873728,188,1193930752,261300224
03-01-19 16:46,19227100,4292,332906496,188,1193930752,261349376
03-01-19 16:46,19227100,4300,332906496,188,1193930752,261509120
03-01-19 16:46,19227100,4323,332906496,187,1192620032,261541888
03-01-19 16:46,19227100,4330,332095488,187,1192620032,260743168
03-01-19 16:46,19227100,4345,332341248,187,1192620032,260980736
03-01-19 16:46,19227100,4361,332705792,188,1193930752,261263360
03-01-19 16:47,19227100,4385,315592704,188,1176539136,244326400
03-01-19 16:47,19227100,4395,315592704,188,1176539136,244334592
03-01-19 16:47,19227100,4400,315445248,186,1173917696,244277248
03-01-19 16:47,19227100,4419,315518976,187,1176014848,244301824
03-01-19 16:47,19227100,4435,315592704,188,1176539136,244334592
03-01-19 16:47,19227100,4444,315518976,187,1176014848,244314112
03-01-19 16:47,19227100,4460,315592704,188,1176539136,244346880
03-01-19 16:47,19227100,4458,314748928,187,1171820544,243544064
03-01-19 16:47,19227100,4483,315068416,188,1176539136,243818496
03-01-19 16:47,19227100,4487,315219968,186,1174704128,244043776
03-01-19 16:47,19227100,4503,315523072,187,1175228416,242933760
03-01-19 16:47,19227100,4512,315449344,186,1174704128,242999296
03-01-19 16:48,19227100,4534,315592704,188,1176539136,243224576
03-01-19 16:48,19227100,4543,315518976,187,1176014848,243191808
03-01-19 16:48,19227100,4559,315592704,188,1176539136,243253248
03-01-19 16:48,19245532,4204,315371520,185,1173393408,243175424
03-01-19 16:48,19245532,4230,315592704,188,1176539136,243265536
03-01-19 16:48,19245532,4251,332161024,188,1193902080,260026368
03-01-19 16:48,19245532,4265,332406784,188,1194688512,260276224
03-01-19 16:48,19245532,4270,332537856,186,1192067072,260501504
03-01-19 16:48,19245532,4280,332775424,186,1191280640,260780032
03-01-19 16:48,19245532,4304,332849152,187,1193377792,260820992
03-01-19 16:48,19245532,4315,332922880,188,1193902080,260861952
03-01-19 16:48,19245532,4338,332853248,187,1193377792,260849664
03-01-19 16:49,19245532,4359,315228160,188,1176551424,242847744
03-01-19 16:49,19245532,4373,315154432,187,1176027136,242819072
03-01-19 16:49,19245532,4384,315228160,188,1176551424,242950144
03-01-19 16:49,19245532,4393,314249216,186,1174716416,242130944
03-01-19 16:49,19245532,4404,314576896,187,1175240704,242401280
03-01-19 16:49,19245532,4419,314880000,187,1175240704,242700288
03-01-19 16:49,19245532,4439,315191296,188,1176551424,243052544
03-01-19 16:49,19245532,4451,315117568,187,1176027136,243023872
03-01-19 16:49,19245532,4462,315191296,188,1176551424,243052544
03-01-19 16:49,19245532,4478,330317824,185,1190805504,258301952
03-01-19 16:49,19245532,4499,330543104,188,1193951232,258498560
03-01-19 16:49,19245532,4514,330551296,188,1193951232,258510848
03-01-19 16:50,19245532,4537,330715136,188,1193951232,258670592
03-01-19 16:50,19245532,4515,329977856,186,1187127296,257826816
03-01-19 16:50,19245532,4554,330317824,187,1192640512,258117632
03-01-19 16:50,19336728,4215,330915840,186,1192116224,258736128
03-01-19 16:50,19336728,4226,331251712,187,1192640512,259043328
03-01-19 16:50,19336728,4241,331251712,187,1192640512,259112960
03-01-19 16:50,19336728,4252,331382784,187,1192640512,259133440
03-01-19 16:50,19336728,4264,331309056,186,1192116224,259280896
03-01-19 16:50,19336728,4275,331382784,187,1192640512,259317760
03-01-19 16:50,19336728,4290,331304960,186,1191329792,259289088
03-01-19 16:50,19336728,4319,315219968,188,1176580096,243036160
03-01-19 16:50,19336728,4334,314392576,188,1176580096,242229248
03-01-19 16:51,19336728,4344,314646528,188,1176580096,242466816
03-01-19 16:51,19336728,4359,314949632,188,1176580096,242745344
03-01-19 16:51,19336728,4369,315080704,188,1176580096,242917376
03-01-19 16:51,19336728,4384,315080704,188,1176580096,242929664
03-01-19 16:51,19336728,4394,315080704,188,1176580096,242925568
03-01-19 16:51,19336728,4400,315105280,188,1172385792,242962432
03-01-19 16:51,19336728,4418,315432960,187,1176055808,243187712
03-01-19 16:51,19336728,4428,315363328,186,1174745088,243228672
03-01-19 16:51,19336728,4438,315363328,186,1174745088,243228672
03-01-19 16:51,19336728,4454,314830848,187,1175269376,242634752
03-01-19 16:51,19336728,4479,315195392,188,1176580096,242933760
03-01-19 16:51,19336728,4494,315449344,188,1176580096,243216384
03-01-19 16:52,19336728,4503,315416576,187,1176055808,243245056
03-01-19 16:52,19336728,4520,315482112,188,1176580096,243265536
03-01-19 16:52,19336728,4529,315408384,187,1176055808,243232768
03-01-19 16:52,19336728,4559,332890112,188,1193934848,260857856
03-01-19 16:52,19411888,4222,332746752,186,1192099840,260841472
03-01-19 16:52,19411888,4238,332820480,187,1192624128,260882432
03-01-19 16:52,19411888,4242,331927552,185,1190789120,260042752
03-01-19 16:52,19411888,4266,332345344,188,1193934848,260509696
03-01-19 16:52,19411888,4275,332541952,187,1193410560,260734976
03-01-19 16:52,19411888,4291,332918784,188,1193934848,261050368
03-01-19 16:52,19411888,4323,315555840,187,1176109056,243875840
03-01-19 16:52,19411888,4336,315629568,188,1176633344,243924992
03-01-19 16:53,19411888,4345,315555840,187,1176109056,243892224
03-01-19 16:53,19411888,4356,315625472,188,1176633344,243916800
03-01-19 16:53,19411888,4365,315478016,186,1174798336,243855360
03-01-19 16:53,19411888,4376,315551744,187,1175322624,243896320
03-01-19 16:53,19411888,4396,314736640,187,1176109056,243052544
03-01-19 16:53,19411888,4408,315002880,188,1176633344,243294208
03-01-19 16:53,19411888,4422,315281408,188,1176633344,243564544
03-01-19 16:53,19411888,4447,332378112,188,1193877504,260034560
03-01-19 16:53,19411888,4462,332419072,188,1193877504,260165632
03-01-19 16:53,19411888,4472,332419072,188,1193877504,260177920
03-01-19 16:53,19411888,4477,332304384,186,1191256064,260222976
03-01-19 16:53,19411888,4468,332431360,187,1188364288,260308992
03-01-19 16:54,19411888,4512,332517376,188,1193877504,260411392
03-01-19 16:54,19411888,4522,332517376,188,1193877504,260415488
03-01-19 16:54,19411888,4537,331608064,188,1193877504,259497984
03-01-19 16:54,19411888,4547,331796480,188,1193877504,259719168
03-01-19 16:54,19411888,4562,332075008,188,1193877504,260018176
03-01-19 16:54,19411888,4572,332386304,188,1193877504,260317184
03-01-19 16:54,19411888,4587,332386304,188,1193877504,260366336
03-01-19 16:54,19440088,4230,332386304,188,1193877504,260378624
03-01-19 16:54,19440088,4254,315162624,188,1176543232,243314688
03-01-19 16:54,19440088,4264,315162624,188,1176543232,243384320
03-01-19 16:54,19440088,4279,315162624,188,1176543232,243384320
03-01-19 16:54,19440088,4289,315162624,188,1176543232,243388416
03-01-19 16:55,19440088,4303,314294272,187,1176018944,242540544
03-01-19 16:55,19440088,4314,314580992,188,1176543232,242806784
03-01-19 16:55,19440088,4319,314720256,186,1173921792,243023872
03-01-19 16:55,19440088,4330,315088896,188,1172348928,243310592
03-01-19 16:55,19440088,4360,315101184,188,1176543232,243363840
03-01-19 16:55,19440088,4370,315101184,188,1176543232,243372032
03-01-19 16:55,19440088,4385,315133952,188,1176543232,243412992
03-01-19 16:55,19440088,4394,315060224,187,1176018944,243380224
03-01-19 16:55,19440088,4406,315060224,187,1175232512,243384320
03-01-19 16:55,19440088,4415,314986496,186,1174708224,243351552
03-01-19 16:55,19440088,4431,314380288,187,1175232512,242692096
03-01-19 16:55,19440088,4440,314560512,186,1174708224,242900992
03-01-19 16:56,19440088,4456,314920960,187,1175232512,243195904
03-01-19 16:56,19440088,4478,332439552,187,1192714240,260767744
03-01-19 16:56,19440088,4492,332365824,186,1192189952,260747264
03-01-19 16:56,19440088,4498,332365824,186,1191403520,260751360
03-01-19 16:56,19440088,4527,332480512,187,1192714240,260820992
03-01-19 16:56,19440088,4533,332406784,186,1192189952,260788224
03-01-19 16:56,19440088,4549,332480512,187,1192714240,260825088
03-01-19 16:56,19440088,4548,332251136,184,1189568512,260739072
03-01-19 16:56,19519332,4257,314257408,187,1175269376,241811456
03-01-19 16:56,19519332,4266,314433536,186,1174745088,242040832
03-01-19 16:56,19519332,4282,314810368,187,1175269376,242458624
03-01-19 16:56,19519332,4291,314937344,186,1174745088,242683904
03-01-19 16:57,19519332,4307,315011072,187,1175269376,242716672
03-01-19 16:57,19519332,4314,314937344,186,1174745088,242688000
03-01-19 16:57,19519332,4330,315019264,187,1175269376,242769920
03-01-19 16:57,19519332,4339,314945536,186,1174745088,242741248
03-01-19 16:57,19519332,4355,315019264,187,1175269376,242774016
03-01-19 16:57,19519332,4376,331464704,185,1190780928,259710976
03-01-19 16:57,19519332,4392,331759616,186,1191305216,259932160
03-01-19 16:57,19519332,4402,331988992,186,1191305216,260194304
03-01-19 16:57,19519332,4427,332357632,187,1192615936,260509696
03-01-19 16:57,19519332,4428,332431360,187,1188421632,260624384
03-01-19 16:57,19519332,4452,332439552,187,1192615936,260632576
03-01-19 16:57,19519332,4452,332292096,185,1189994496,260579328
03-01-19 16:58,19519332,4472,332472320,187,1192615936,260669440
03-01-19 16:58,19519332,4487,332472320,187,1192615936,260673536
03-01-19 16:58,19519332,4507,332488704,187,1192615936,260710400
03-01-19 16:58,19519332,4517,331546624,186,1191305216,259813376
03-01-19 16:58,19519332,4527,331767808,186,1191305216,259997696
03-01-19 16:58,19519332,4548,332070912,187,1192615936,260276224
03-01-19 16:58,19519332,4570,314884096,187,1175314432,243109888
03-01-19 16:58,19519332,4585,314957824,187,1175314432,243228672
03-01-19 16:58,19519332,4595,314957824,187,1175314432,243228672
03-01-19 16:58,19519332,4610,314957824,187,1175314432,243232768
03-01-19 16:58,19080900,4196,314957824,187,1175314432,243302400
03-01-19 16:58,19080900,4205,314814464,185,1173479424,243294208
03-01-19 16:59,19080900,4216,314925056,186,1174003712,243355648
03-01-19 16:59,19080900,4220,314114048,186,1169809408,242556928
03-01-19 16:59,19080900,4258,314392576,187,1175314432,242823168
03-01-19 16:59,19080900,4270,314662912,187,1175314432,243081216
03-01-19 16:59,19080900,4280,314925056,187,1175314432,243376128
03-01-19 16:59,19080900,4286,314851328,185,1172692992,243417088
03-01-19 16:59,19080900,4306,314998784,187,1175314432,243474432
03-01-19 16:59,19080900,4321,314998784,187,1175314432,243478528
03-01-19 16:59,19080900,4330,314925056,186,1174790144,243458048
03-01-19 16:59,19080900,4346,314998784,187,1175314432,243490816
03-01-19 16:59,19080900,4355,314925056,186,1174790144,243458048
03-01-19 16:59,19080900,4382,332132352,187,1192607744,260403200
03-01-19 17:00,19080900,4386,332206080,185,1190772736,260542464
03-01-19 17:00,19080900,4400,332558336,186,1191297024,260841472
03-01-19 17:00,19080900,4404,332644352,184,1189462016,261062656
03-01-19 17:00,19080900,4430,332865536,187,1192607744,261160960
03-01-19 17:00,19080900,4439,332791808,186,1192083456,261132288
03-01-19 17:00,19080900,4455,332865536,187,1192607744,261165056
03-01-19 17:00,19080900,4476,315449344,186,1174777856,243843072
03-01-19 17:00,19080900,4492,315523072,187,1175302144,243875840
03-01-19 17:00,19080900,4501,315449344,186,1174777856,243843072
03-01-19 17:00,19080900,4517,314867712,187,1175302144,243187712
03-01-19 17:00,19080900,4526,315015168,186,1174777856,243392512
03-01-19 17:00,19153128,4201,315396096,187,1175302144,243707904
03-01-19 17:01,19153128,4210,315445248,186,1174777856,243838976
03-01-19 17:01,19153128,4226,315518976,187,1175302144,243871744
03-01-19 17:01,19153128,4235,315445248,186,1174777856,243838976
03-01-19 17:01,19153128,4254,332742656,185,1190764544,261210112
03-01-19 17:01,19153128,4264,332742656,185,1190764544,261210112
03-01-19 17:01,19153128,4287,332824576,186,1191288832,261255168
03-01-19 17:01,19153128,4305,332816384,186,1192075264,261238784
03-01-19 17:01,19153128,4312,332316672,187,1188405248,260743168
03-01-19 17:01,19153128,4331,332595200,187,1192599552,261001216
03-01-19 17:01,19153128,4346,332865536,187,1192599552,261259264
03-01-19 17:01,19153128,4356,332963840,187,1192599552,261406720
03-01-19 17:01,19153128,4371,332963840,187,1192599552,261402624
03-01-19 17:02,19153128,4371,332816384,185,1189978112,261349376
03-01-19 17:02,19153128,4394,333029376,187,1192599552,261468160
03-01-19 17:02,19153128,4404,333029376,187,1192599552,261472256
03-01-19 17:02,19153128,4419,333029376,187,1192599552,261468160
03-01-19 17:02,19153128,4441,315691008,187,1175298048,244219904
03-01-19 17:02,19153128,4460,314953728,187,1175298048,243466240
03-01-19 17:02,19153128,4472,315232256,187,1175298048,243732480
03-01-19 17:02,19153128,4477,315453440,186,1173987328,243982336
03-01-19 17:02,19153128,4498,315617280,187,1175298048,244146176
03-01-19 17:02,19153128,4508,315617280,187,1175298048,244142080
03-01-19 17:02,19153128,4523,315617280,187,1175298048,242348032
03-01-19 17:02,19153128,4524,315609088,187,1171103744,243240960
03-01-19 17:03,19153128,4548,315617280,187,1175298048,243380224
03-01-19 17:03,19183844,4205,315617280,187,1175298048,243384320
03-01-19 17:03,19183844,4210,315469824,185,1172676608,243363840
03-01-19 17:03,19183844,4230,314961920,187,1175298048,242851840
03-01-19 17:03,19183844,4242,315224064,187,1175298048,243130368
03-01-19 17:03,19183844,4254,315453440,186,1174773760,243388416
03-01-19 17:03,19183844,4270,315617280,187,1175298048,243560448
03-01-19 17:03,19183844,4279,315543552,186,1174773760,243539968
03-01-19 17:03,19183844,4295,315617280,187,1175298048,243593216
03-01-19 17:03,19183844,4316,332963840,187,1192529920,261095424
03-01-19 17:03,19183844,4330,332890112,186,1192005632,261103616
03-01-19 17:03,19183844,4341,332963840,187,1192529920,261181440
03-01-19 17:04,19183844,4346,332808192,185,1189908480,261111808
03-01-19 17:04,19183844,4365,332234752,186,1192005632,260481024
03-01-19 17:04,19183844,4381,332570624,187,1192529920,260771840
03-01-19 17:04,19183844,4390,332783616,186,1192005632,261013504
03-01-19 17:04,19183844,4418,315617280,187,1175236608,243974144
03-01-19 17:04,19183844,4427,315543552,186,1174712320,243941376
03-01-19 17:04,19183844,4443,315617280,187,1175236608,243978240
03-01-19 17:04,19183844,4452,315543552,186,1174712320,243945472
03-01-19 17:04,19183844,4468,315617280,187,1175236608,243978240
03-01-19 17:04,19183844,4477,315543552,186,1174712320,243945472
03-01-19 17:04,19183844,4499,315625472,187,1175236608,243990528
03-01-19 17:04,19183844,4508,314880000,186,1174712320,243281920
03-01-19 17:05,19183844,4524,315224064,187,1175236608,243572736
03-01-19 17:05,19183844,4536,332226560,185,1189961728,259993600
03-01-19 17:05,19265580,4213,332480512,187,1192583168,260280320
03-01-19 17:05,19265580,4223,332480512,187,1192583168,260284416
03-01-19 17:05,19265580,4238,332509184,187,1192583168,260321280
03-01-19 17:05,19265580,4234,332460032,186,1187078144,260333568
03-01-19 17:05,19265580,4258,332468224,186,1191272448,260329472
03-01-19 17:05,19265580,4266,332468224,186,1191272448,260431872
03-01-19 17:05,19265580,4286,332460032,186,1191272448,260431872
03-01-19 17:05,19265580,4296,331829248,187,1192583168,259764224
03-01-19 17:05,19265580,4311,332099584,187,1192583168,260026368
03-01-19 17:05,19265580,4334,332410880,187,1192583168,260337664
03-01-19 17:06,19265580,4346,332410880,187,1192583168,260382720
03-01-19 17:06,19265580,4356,332410880,187,1192583168,260395008
03-01-19 17:06,19265580,4382,315088896,187,1175248896,243261440
03-01-19 17:06,19265580,4392,315154432,187,1175248896,243445760
03-01-19 17:06,19265580,4407,315154432,187,1175248896,243441664
03-01-19 17:06,19265580,4412,315080704,186,1173938176,243425280
03-01-19 17:06,19265580,4427,314343424,186,1173938176,242667520
03-01-19 17:06,19265580,4435,314589184,186,1173938176,242900992
03-01-19 17:06,19265580,4456,314916864,187,1175248896,243183616
03-01-19 17:06,19265580,4466,315203584,187,1175248896,243499008
03-01-19 17:06,19265580,4481,315633664,187,1175248896,243757056
03-01-19 17:06,19265580,4481,315486208,185,1172627456,243703808
03-01-19 17:07,19265580,4506,315637760,187,1175248896,243761152
03-01-19 17:07,19265580,4516,315637760,187,1175248896,243765248
03-01-19 17:07,19265580,4501,315478016,185,1169211392,243695616
03-01-19 17:07,19265580,4546,315637760,187,1175248896,243802112
03-01-19 17:07,19265580,4555,314761216,186,1174724608,242946048
03-01-19 17:07,19288228,4211,315084800,187,1175248896,243224576
03-01-19 17:07,19288228,4220,315265024,186,1174724608,243458048
03-01-19 17:07,19288228,4247,332967936,187,1192587264,261156864
