(PDH-CSV 4.0) (Eastern Standard Time)(300),\\NCR-R20NI8BA19J\.NET CLR Memory(NCR.APTRA.CnsmrAppReference)\# Bytes in all Heaps,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Handle Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Private Bytes,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Thread Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Virtual Bytes,Sl.No.
09-11-18 37:00,32653812,4203,155463680,205,742985728,11039
09-11-18 42:00,32653812,4225,155484160,206,744828928,11040
09-11-18 47:00,32653812,4223,154759168,206,744042496,11041
09-11-18 52:00,32653812,4221,155148288,204,742731776,11042
09-11-18 57:00,32653812,4221,155123712,203,741683200,11043
09-11-18 02:00,32653812,4226,155267072,204,742731776,11044
09-11-18 07:00,32653812,4226,155267072,204,742731776,11045
09-11-18 12:00,32653812,4228,155287552,205,742993920,11046
09-11-18 17:00,32653812,4209,155242496,203,740888576,11047
09-11-18 22:00,32790080,4230,155262976,204,741945344,11048
09-11-18 27:00,32790080,4229,155246592,203,741683200,11049
09-11-18 32:00,32790080,4230,155262976,204,741945344,11050
09-11-18 37:00,32790080,4224,155226112,202,740634624,11051
09-11-18 42:00,32790080,4229,155250688,203,741683200,11052
09-11-18 47:00,32790080,4229,155254784,203,741683200,11053
09-11-18 52:00,32790080,4229,155254784,203,741683200,11054
09-11-18 57:00,32790080,4225,155254784,203,740896768,11055
09-11-18 02:00,32790080,4230,155275264,204,741945344,11056
09-11-18 07:00,32790080,4230,154796032,204,741945344,11057
09-11-18 12:00,32790080,4212,154775552,203,740888576,11058
09-11-18 17:00,32790080,4226,154783744,203,740896768,11059
09-11-18 22:00,32790080,4232,154918912,203,741683200,11060
09-11-18 27:00,32790080,4232,154923008,203,741683200,11061
09-11-18 32:00,32790080,4232,155267072,203,741683200,11062
09-11-18 37:00,32790080,4227,155246592,202,740634624,11063
09-11-18 42:00,32790080,4233,155467776,204,741945344,11064
09-11-18 47:00,32790080,4230,155475968,205,742993920,11065
09-11-18 52:00,32790080,4230,155480064,205,742993920,11066
09-11-18 57:00,32790080,4225,155459584,204,741945344,11067
09-11-18 02:00,32790080,4231,154673152,204,742731776,11068
09-11-18 07:00,32790080,4231,155111424,204,742731776,11069
09-11-18 12:00,32790080,4231,155111424,204,742731776,11070
09-11-18 17:00,32726308,4223,155111424,204,742010880,11071
09-11-18 22:00,32726308,4229,155119616,204,742797312,11072
09-11-18 27:00,32726308,4230,155398144,205,743059456,11073
09-11-18 32:00,32726308,4230,155394048,205,743059456,11074
09-11-18 37:00,32726308,4225,155471872,204,742010880,11075
09-11-18 42:00,32726308,4230,155496448,205,743059456,11076
09-11-18 47:00,32726308,4226,154710016,203,741748736,11077
09-11-18 52:00,32726308,4226,154951680,202,740700160,11078
09-11-18 57:00,32726308,4218,154906624,200,738603008,11079
09-11-18 02:00,32726308,4223,155197440,201,739651584,11080
09-11-18 07:00,32726308,4223,155217920,202,740700160,11081
09-11-18 12:00,32726308,4224,155238400,203,740962304,11082
09-11-18 17:00,32726308,4222,155213824,202,739913728,11083
09-11-18 22:00,32726308,4229,155238400,203,740962304,11084
09-11-18 27:00,32726308,4229,155242496,203,740962304,11085
09-11-18 32:00,32726308,4228,155226112,202,740700160,11086
09-11-18 37:00,32726308,4223,155209728,201,739651584,11087
09-11-18 42:00,32726308,4228,155230208,202,740700160,11088
09-11-18 47:00,32726308,4228,155480064,203,741748736,11089
09-11-18 52:00,32687724,4223,155480064,203,741748736,11090
09-11-18 57:00,32687724,4218,155463680,202,740700160,11091
09-11-18 02:00,32687724,4224,155500544,204,742010880,11092
09-11-18 07:00,32687724,4223,155488256,203,741748736,11093
09-11-18 12:00,32687724,4222,155484160,203,740962304,11094
09-11-18 17:00,32631840,4245,154714112,204,742002688,11095
09-11-18 22:00,32616360,4257,145797120,203,741019648,11096
09-11-18 27:00,32616360,4294,152530944,210,749219840,11097
09-11-18 32:00,32695876,4288,155394048,211,749350912,11098
09-11-18 37:00,32695876,4288,155373568,210,748302336,11099
09-11-18 42:00,32695876,4288,155533312,206,744108032,11100
09-11-18 47:00,32695876,4288,155533312,206,744108032,11101
09-11-18 52:00,32695876,4289,155516928,205,743845888,11102
09-11-18 57:00,32695876,4289,155516928,205,743845888,11103
09-11-18 02:00,32695876,4289,155525120,205,743845888,11104
09-11-18 07:00,32695876,4287,155500544,204,742797312,11105
09-11-18 12:00,32695876,4292,155521024,205,743845888,11106
09-11-18 17:00,32695876,4293,155238400,205,743845888,11107
09-11-18 22:00,32695876,4296,155262976,206,744108032,11108
09-11-18 27:00,32695876,4289,155480064,203,741748736,11109
09-11-18 32:00,32695876,4293,155496448,204,742010880,11110
09-11-18 37:00,32695876,4292,155496448,204,742797312,11111
09-11-18 42:00,32695876,4292,155496448,204,742797312,11112
09-11-18 47:00,32695876,4289,155475968,203,741748736,11113
09-11-18 52:00,32695876,4294,155475968,203,741748736,11114
09-11-18 57:00,32695876,4295,155500544,204,742010880,11115
09-11-18 02:00,32702368,4291,154976256,203,741748736,11116
09-11-18 07:00,32702368,4286,155086848,202,740700160,11117
09-11-18 12:00,32702368,4291,155262976,203,741748736,11118
09-11-18 17:00,32702368,4293,155287552,204,742010880,11119
09-11-18 22:00,32702368,4294,155295744,204,742010880,11120
09-11-18 27:00,32702368,4289,155471872,202,740700160,11121
09-11-18 32:00,32702368,4294,155496448,203,741748736,11122
09-11-18 37:00,32702368,4294,155496448,203,741748736,11123
09-11-18 42:00,32702368,4295,155516928,204,742010880,11124
09-11-18 47:00,32702368,4284,155160576,202,740700160,11125
09-11-18 52:00,32702368,4289,155279360,203,741748736,11126
09-11-18 57:00,32702368,4289,155279360,203,741748736,11127
09-11-18 02:00,32702368,4289,155287552,203,741748736,11128
09-11-18 07:00,32702368,4269,155262976,202,739905536,11129
09-11-18 12:00,32702368,4291,155283456,203,741748736,11130
09-11-18 17:00,32702368,4273,155267072,202,740691968,11131
09-11-18 22:00,32702368,4294,155308032,204,742010880,11132
09-11-18 27:00,32702368,4290,155295744,203,741027840,11133
09-11-18 32:00,32702368,4294,155299840,203,741814272,11134
09-11-18 37:00,32687540,4288,155303936,203,741814272,11135
09-11-18 42:00,32687540,4288,155516928,203,741814272,11136
09-11-18 47:00,32687540,4284,155500544,202,740765696,11137
09-11-18 52:00,32687540,4289,155287552,204,742076416,11138
09-11-18 57:00,32687540,4270,155250688,202,740757504,11139
09-11-18 02:00,32687540,4288,155291648,204,742076416,11140
09-11-18 07:00,32687540,4283,155254784,202,740765696,11141
09-11-18 12:00,32687540,4289,155299840,204,742076416,11142
09-11-18 17:00,32687540,4288,155045888,203,741814272,11143
09-11-18 22:00,32687540,4291,155074560,204,742076416,11144
09-11-18 27:00,32687540,4286,155262976,202,740765696,11145
09-11-18 32:00,32687540,4291,155291648,203,741814272,11146
09-11-18 37:00,32687540,4292,155308032,204,742076416,11147
09-11-18 42:00,32687540,4289,155312128,204,742076416,11148
09-11-18 47:00,32687540,4285,155291648,203,741027840,11149
09-11-18 52:00,32687540,4274,155271168,202,739971072,11150
09-11-18 57:00,32687540,4292,155291648,203,741027840,11151
09-11-18 02:00,32687540,4291,155275264,202,740765696,11152
09-11-18 07:00,32687540,4286,155258880,201,739717120,11153
09-11-18 12:00,32687540,4291,155283456,202,740765696,11154
09-11-18 17:00,32687540,4291,155291648,202,740765696,11155
09-11-18 22:00,32615756,4300,146526208,200,737153024,11156
09-11-18 27:00,32575276,4351,146636800,207,744427520,11157
09-11-18 32:00,32629676,4372,155787264,214,752627712,11158
09-11-18 37:00,32629676,4371,155275264,213,752234496,11159
09-11-18 42:00,32629676,4369,155267072,209,748040192,11160
09-11-18 47:00,32629676,4369,155271168,206,744894464,11161
09-11-18 52:00,32634880,4371,155193344,207,745943040,11162
09-11-18 57:00,32634880,4345,155127808,204,742002688,11163
09-11-18 02:00,32634880,4362,155140096,204,742797312,11164
09-11-18 07:00,32634880,4345,155209728,203,740954112,11165
09-11-18 12:00,32634880,4367,155594752,204,742797312,11166
09-11-18 17:00,32634880,4367,155615232,205,743059456,11167
09-11-18 22:00,32634880,4369,155598848,204,742797312,11168
09-11-18 27:00,32634880,4368,155598848,204,742010880,11169
09-11-18 32:00,32634880,4368,155553792,202,740700160,11170
09-11-18 37:00,32634880,4368,155574272,203,741748736,11171
09-11-18 42:00,32634880,4369,155111424,204,742010880,11172
09-11-18 47:00,32634880,4348,155078656,202,739905536,11173
09-11-18 52:00,32634880,4371,155303936,204,742010880,11174
09-11-18 57:00,32634880,4370,155287552,203,741748736,11175
10-11-18 02:00,32634880,4371,155316224,204,742010880,11176
10-11-18 07:00,32634880,4365,155566080,202,740700160,11177
10-11-18 12:00,32634880,4370,155586560,203,741748736,11178
10-11-18 17:00,32634880,4370,155586560,203,741748736,11179
10-11-18 22:00,32634880,4370,155594752,203,741748736,11180
10-11-18 27:00,32825808,4364,155033600,203,740962304,11181
10-11-18 32:00,32825808,4369,155049984,204,742010880,11182
10-11-18 37:00,32825808,4369,155222016,204,742010880,11183
10-11-18 42:00,32825808,4351,155205632,203,740954112,11184
10-11-18 47:00,32825808,4361,155201536,203,740962304,11185
10-11-18 52:00,32825808,4362,155316224,202,740700160,11186
10-11-18 57:00,32825808,4362,155316224,202,740700160,11187
10-11-18 02:00,32825808,4362,155320320,202,740700160,11188
10-11-18 07:00,32825808,4357,155303936,201,739651584,11189
10-11-18 12:00,32825808,4365,155222016,203,740962304,11190
10-11-18 17:00,32825808,4365,155226112,203,740962304,11191
10-11-18 22:00,32825808,4365,155344896,203,740962304,11192
10-11-18 27:00,32825808,4363,155328512,202,739913728,11193
10-11-18 32:00,32825808,4367,155332608,202,740700160,11194
10-11-18 37:00,32825808,4367,155332608,202,740700160,11195
10-11-18 42:00,32825808,4367,155340800,202,740765696,11196
10-11-18 47:00,32825808,4362,155336704,202,740765696,11197
10-11-18 52:00,32825808,4367,155361280,203,741814272,11198
10-11-18 57:00,32825808,4366,155111424,203,741027840,11199
10-11-18 02:00,32825808,4366,155115520,203,741027840,11200
10-11-18 07:00,32825808,4361,155344896,202,739979264,11201
10-11-18 12:00,32825808,4367,155385856,204,742076416,11202
10-11-18 17:00,32825808,4367,155369472,203,741814272,11203
10-11-18 22:00,32825808,4367,155500544,203,741814272,11204
10-11-18 27:00,32730032,4362,155500544,203,741027840,11205
10-11-18 32:00,32730032,4366,155504640,203,741814272,11206
10-11-18 37:00,32730032,4366,155508736,203,741814272,11207
10-11-18 42:00,32730032,4366,155283456,203,741814272,11208
10-11-18 47:00,32730032,4362,155344896,203,741027840,11209
10-11-18 52:00,32730032,4367,155512832,203,741027840,11210
10-11-18 57:00,32730032,4367,155516928,203,741027840,11211
10-11-18 02:00,32730032,4366,155500544,202,740765696,11212
10-11-18 07:00,32730032,4361,155480064,201,739717120,11213
10-11-18 12:00,32730032,4366,155504640,202,740765696,11214
10-11-18 17:00,32730032,4367,155504640,202,740765696,11215
10-11-18 22:00,32730032,4347,155467776,200,738660352,11216
10-11-18 27:00,32765768,4387,146034688,203,740298752,11217
10-11-18 32:00,32615736,4441,148951040,211,749481984,11218
10-11-18 37:00,32615736,4440,155086848,210,749088768,11219
10-11-18 42:00,32754388,4432,155951104,210,749088768,11220
10-11-18 47:00,32754388,4430,155815936,204,742797312,11221
10-11-18 52:00,32754388,4435,155836416,205,743845888,11222
10-11-18 57:00,32754388,4435,155852800,206,744108032,11223
10-11-18 02:00,32754388,4432,155811840,204,742797312,11224
10-11-18 07:00,32754388,4427,155795456,203,741748736,11225
10-11-18 12:00,32754388,4432,155877376,204,742797312,11226
10-11-18 17:00,32754388,4432,155893760,205,743059456,11227
10-11-18 22:00,32754388,4431,155877376,204,742797312,11228
10-11-18 27:00,32754388,4434,155414528,203,741748736,11229
10-11-18 32:00,32754388,4441,155500544,203,741748736,11230
10-11-18 37:00,32754388,4440,155643904,204,742797312,11231
10-11-18 42:00,32754388,4441,155660288,205,743059456,11232
10-11-18 47:00,32754388,4437,155852800,203,741748736,11233
10-11-18 52:00,32754388,4442,155873280,204,742797312,11234
10-11-18 57:00,32754388,4442,155873280,204,742797312,11235
10-11-18 02:00,32754388,4442,155873280,204,742797312,11236
10-11-18 07:00,32754388,4437,155848704,203,741748736,11237
10-11-18 12:00,32754388,4442,155488256,204,742797312,11238
10-11-18 17:00,32965908,4439,155496448,204,742797312,11239
10-11-18 22:00,32965908,4439,155869184,204,742797312,11240
10-11-18 27:00,32965908,4435,155865088,204,742010880,11241
10-11-18 32:00,32965908,4442,155869184,204,742797312,11242
10-11-18 37:00,32965908,4442,155869184,204,742797312,11243
10-11-18 42:00,32965908,4442,155881472,204,742797312,11244
10-11-18 47:00,32965908,4432,155844608,203,741748736,11245
10-11-18 52:00,32965908,4435,155557888,205,743059456,11246
10-11-18 57:00,32965908,4434,155521024,203,741748736,11247
10-11-18 02:00,32965908,4417,155525120,203,740954112,11248
10-11-18 07:00,32965908,4429,155828224,202,740700160,11249
10-11-18 12:00,32965908,4437,155865088,204,742010880,11250
10-11-18 17:00,32965908,4436,155852800,203,741748736,11251
10-11-18 22:00,32965908,4436,155856896,203,741748736,11252
10-11-18 27:00,32965908,4431,155844608,202,740765696,11253
10-11-18 32:00,32965908,4439,155865088,203,741814272,11254
10-11-18 37:00,32965908,4440,155668480,204,742076416,11255
10-11-18 42:00,32951252,4416,155648000,203,741019648,11256
10-11-18 47:00,32951252,4429,155652096,203,741027840,11257
10-11-18 52:00,32951252,4415,155615232,201,739708928,11258
10-11-18 57:00,32951252,4434,155656192,203,741027840,11259
10-11-18 02:00,32951252,4433,155860992,202,740765696,11260
10-11-18 07:00,32951252,4428,155836416,201,739717120,11261
10-11-18 12:00,32951252,4433,155860992,202,740765696,11262
10-11-18 17:00,32951252,4433,155860992,202,740765696,11263
10-11-18 22:00,32951252,4434,155529216,203,741027840,11264
10-11-18 27:00,32951252,4429,155635712,202,739979264,11265
10-11-18 32:00,32951252,4437,155889664,203,741027840,11266
10-11-18 37:00,32951252,4436,155889664,203,741027840,11267
10-11-18 42:00,32951252,4437,155889664,203,741027840,11268
10-11-18 47:00,32951252,4429,155983872,201,739717120,11269
10-11-18 52:00,32951252,4436,156008448,202,740765696,11270
10-11-18 57:00,32951252,4436,156012544,202,740765696,11271
10-11-18 02:00,32951252,4436,156012544,202,740765696,11272
10-11-18 07:00,32951252,4432,155549696,202,739979264,11273
10-11-18 12:00,32951252,4437,155570176,203,741027840,11274
10-11-18 17:00,32951252,4437,155697152,203,741027840,11275
10-11-18 22:00,32951252,4437,155697152,203,741027840,11276
10-11-18 27:00,32951252,4430,155639808,200,738668544,11277
10-11-18 32:00,32968196,4544,147046400,206,743510016,11278
10-11-18 37:00,33017532,4502,149872640,212,750596096,11279
10-11-18 42:00,33017532,4501,156008448,211,750202880,11280
10-11-18 47:00,33017532,4501,156418048,212,751251456,11281
10-11-18 52:00,33017532,4499,156270592,205,743911424,11282
10-11-18 57:00,33017532,4499,156606464,205,743911424,11283
10-11-18 02:00,33017532,4502,156622848,206,744173568,11284
10-11-18 07:00,33432484,4495,156401664,205,743911424,11285
10-11-18 12:00,33432484,4495,156405760,205,743911424,11286
10-11-18 17:00,33432484,4494,155631616,204,742862848,11287
10-11-18 22:00,33432484,4499,155656192,205,743911424,11288
10-11-18 27:00,33432484,4500,155656192,205,743911424,11289
10-11-18 32:00,33432484,4504,155799552,206,744173568,11290
10-11-18 37:00,33432484,4500,155754496,203,741814272,11291
10-11-18 42:00,33432484,4503,156086272,203,741814272,11292
10-11-18 47:00,33432484,4504,156393472,205,743124992,11293
10-11-18 52:00,33432484,4503,156364800,203,741814272,11294
10-11-18 57:00,33432484,4498,156344320,202,740765696,11295
10-11-18 02:00,33432484,4503,156360704,203,741814272,11296
10-11-18 07:00,33432484,4503,156360704,203,741814272,11297
10-11-18 12:00,33432484,4488,156360704,203,741019648,11298
10-11-18 17:00,33432484,4500,156340224,202,740765696,11299
10-11-18 22:00,33432484,4488,156352512,203,741019648,11300
10-11-18 27:00,33432484,4505,156360704,203,741814272,11301
10-11-18 32:00,33432484,4507,156381184,204,742076416,11302
10-11-18 37:00,33477360,4497,156348416,202,740765696,11303
10-11-18 42:00,33477360,4502,156364800,203,741814272,11304
10-11-18 47:00,33477360,4502,156381184,204,742862848,11305
10-11-18 52:00,33477360,4502,156385280,204,742862848,11306
10-11-18 57:00,33477360,4495,156356608,203,741027840,11307
10-11-18 02:00,33477360,4479,156336128,202,739971072,11308
10-11-18 07:00,33477360,4497,156356608,203,741027840,11309
10-11-18 12:00,33477360,4496,156340224,202,740765696,11310
10-11-18 17:00,33477360,4494,156356608,203,741027840,11311
10-11-18 22:00,33477360,4498,156491776,203,741814272,11312
10-11-18 27:00,33477360,4498,156495872,203,741814272,11313
10-11-18 32:00,33477360,4500,155725824,204,742076416,11314
10-11-18 37:00,33477360,4496,155701248,202,740765696,11315
10-11-18 42:00,33477360,4502,156049408,204,742076416,11316
10-11-18 47:00,33477360,4502,156057600,204,742141952,11317
10-11-18 52:00,33477360,4502,156286976,203,741093376,11318
10-11-18 57:00,33477360,4479,156250112,201,738988032,11319
08-11-18 02:00,33477360,4502,156356608,203,741093376,11320
08-11-18 07:00,33477360,4501,156336128,202,740831232,11321
08-11-18 12:00,33477360,4501,156405760,202,740831232,11322
08-11-18 17:00,33477360,4498,156479488,201,739782656,11323
08-11-18 22:00,33477360,4501,156499968,202,740831232,11324
08-11-18 27:00,33477360,4500,155799552,202,740044800,11325
08-11-18 32:00,33581640,4498,155820032,203,741093376,11326
08-11-18 37:00,33581640,4497,156168192,202,740044800,11327
08-11-18 42:00,33581640,4502,156196864,203,741093376,11328
08-11-18 47:00,33581640,4501,156180480,202,740831232,11329
08-11-18 52:00,33581640,4501,156180480,202,740831232,11330
08-11-18 57:00,33581640,4496,156495872,201,739782656,11331
08-11-18 02:00,33581640,4501,156516352,202,740831232,11332
08-11-18 07:00,33581640,4501,156520448,202,740831232,11333
08-11-18 12:00,33581640,4502,156536832,203,741093376,11334
08-11-18 17:00,33581640,4497,156516352,202,740044800,11335
08-11-18 22:00,33581640,4502,156540928,203,741093376,11336
08-11-18 27:00,33581640,4502,156545024,203,741093376,11337
08-11-18 32:00,33581252,4549,156549120,202,740044800,11338
08-11-18 37:00,33491564,4568,147820544,208,745607168,11339
08-11-18 42:00,33534584,4567,156442624,213,752488448,11340
08-11-18 47:00,33534584,4585,157212672,214,753414144,11341
08-11-18 52:00,33937620,4580,157089792,208,747122688,11342
08-11-18 57:00,33937620,4580,157028352,205,743976960,11343
08-11-18 02:00,33937620,4586,156323840,207,745287680,11344
